age,fitness_level,goal,gender,chest,biceps,legs,thighs,shoulders,exercise,exercise_details,diet_recommendations,rest_days,target_weight_loss,target_biceps_growth,target_belly_measurement,target_chest,target_biceps,target_legs,target_thighs,target_shoulders
41,intermediate,weight loss,female,87.71559580912776,37.79289887516107,63.362878491649255,63.749688907462875,111.09879128218063,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.012619635828112,0.0,77.91001231140484,85.26396225534921,20.819444733942326,46.69663294856934,44.6961028361253,91.4899358870429
52,beginner,muscle gain,female,105.88237199767089,29.870930918438475,60.55458866485334,56.527845003996106,126.09503174918018,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.725999192033285,94.19155784603129,99.20659455508357,30.207703471979496,56.31235433107308,52.07786521732338,106.40097656586241
41,intermediate,weight loss,male,107.65390789809265,32.735645954802976,68.86044231713518,56.65285093172372,92.72996148939444,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.824380202605647,0.0,76.23053082816176,81.9280394545377,22.187058872343343,46.253096798803504,44.82555925563068,94.65459188715307
34,intermediate,muscle gain,female,98.07140001940671,44.46553090706784,50.339388690718955,62.19819816850383,126.22114677428877,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.226705438531276,88.5254689882498,97.2822793597382,38.58716068781716,63.835533239927734,55.240834555569485,111.95348328466356
22,beginner,weight loss,male,111.00073265014228,42.24364105759257,58.754787972352716,51.98831093437194,119.1511175715699,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,5.690390963448384,0.0,81.08151201815569,86.15567665708645,27.83412269082456,52.587296255768855,49.428849538633244,94.51085897525394
37,beginner,muscle gain,male,102.15148820593521,25.31163591001032,63.37607695609245,46.00164708405142,120.7937931575787,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.8270990365278945,93.56985030579835,90.7742798204776,30.28521669644773,57.524588995691,50.44515787499052,109.39131430001984
38,advanced,weight loss,male,100.05799761907288,44.59601990264689,54.351674277359116,59.997107907963255,92.58872412135064,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.271206237838435,0.0,73.76824261569844,77.28872763872828,17.47013165671918,40.669230981227905,36.01551834826903,85.68208834967349
57,intermediate,general fitness,female,99.24458310765438,32.37058946692915,64.51742772229898,50.09178358820725,97.51026675619909,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.559825068670485,0.0,84.58564088242515,89.95242965567684,20.01963343060662,48.79549409676215,40.57667913118179,90.74622944653564
48,advanced,weight loss,female,100.0887270570938,38.9083633197185,51.62457256442617,54.484716240599205,127.01047197329633,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,11.142417739950234,0.0,74.82436964693773,83.7580698885134,17.976989593376974,40.880082997928106,38.91340637106591,85.20298019755877
63,advanced,weight loss,male,118.87606774770465,39.25353129218387,59.02077058962631,49.80879671348998,94.96205793892533,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.05781576454434,0.0,73.58971610797137,79.16332002176082,15.038694920457106,41.8208582047888,37.068130862154526,83.66925434224339
53,beginner,general fitness,female,108.84924710134531,43.23368871414055,63.524699123814095,61.54181704056397,115.24731422313344,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.6621098131676777,0.0,86.6617610837736,89.16337324068523,25.30801669649514,53.584289204397784,46.077093817255495,92.3501154679247
28,advanced,general fitness,female,96.03234465063849,42.70121752407229,55.33514256480963,64.16585930158953,121.30770198770152,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.173708329134797,1.9835534612827934,77.05072339591045,78.271575314572,15.18103134906404,43.93686934988883,36.306437322653636,87.6883997831204
69,intermediate,muscle gain,female,110.68509545719479,30.63459182899322,51.47692835350526,46.10046207201176,99.25128098018318,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.564530908113341,85.14944480233713,99.98211609736725,39.53029019174238,61.05295514017412,55.769600663931115,106.84784640221102
32,beginner,muscle gain,male,96.55935859130206,37.87070956571462,69.14043219598886,49.667432629273364,117.95160845139108,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.3805531028752838,91.8369852160133,92.56060829291596,31.688487716131938,56.54547944467092,52.718885418565335,101.33333539271746
36,intermediate,muscle gain,male,89.40002177246367,32.87410845858009,68.27646057590525,48.7912424763062,92.62306053180964,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.017442769139459,86.55874144158463,104.32631485166574,37.10908234404331,60.50004742309691,59.66804447541762,114.37500136132206
24,intermediate,weight loss,female,101.63761251094772,35.5108747291944,68.52739823223466,58.46407025482933,109.95073612170572,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.526482953014073,0.0,79.08212239042122,88.61940834873279,21.777982175184835,45.79750258452204,43.992243073409234,85.28306089205158
68,beginner,muscle gain,male,111.2858350698445,36.09357050869878,69.57004766595456,53.57356799550684,103.37732470998766,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.2388149581653534,91.70987547628931,95.96026745141373,33.94423755342843,59.143691074529215,54.99233654263526,106.40225348040418
45,intermediate,weight loss,female,98.21809688105624,32.926868916620734,53.69396108822743,54.125233270284554,115.82968069434781,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.67039221309434,0.0,76.38051164290323,84.36145079863144,24.2423531208471,46.83427513129695,43.44134976402606,85.45087755153158
68,beginner,weight loss,female,115.421094971657,34.277880408808535,53.1555199558489,48.14158168760686,125.56019384284383,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.2901739251464495,0.0,80.83513062704405,94.38442952375449,28.957177404379323,50.69370373403063,47.00925670214468,90.80591719356705
60,intermediate,muscle gain,female,98.54334464307159,29.166845358420225,50.68429172415354,53.29469283059591,95.01963672493287,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.493117363064382,85.95682764782703,103.04333979150417,35.370113260174485,62.86478726442024,58.04100604192847,108.34334736543734
22,beginner,muscle gain,male,97.24436589273562,37.152927665229434,67.83645575235565,51.064565612467646,108.01230609888911,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.3284164457209564,91.61914597560991,94.9551175578226,34.84553822260048,57.234709172211204,50.94690918476985,100.25886228780685
22,advanced,weight loss,male,119.93853698521434,40.17919630885521,65.05525682271904,57.22381829341357,106.92775226014052,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.041147160512631,0.0,72.08368992708891,77.96309304471755,15.57540965130954,40.86087702196811,36.74952993146187,86.8663015503015
47,intermediate,general fitness,female,101.88652080465229,33.59482408246549,62.66524822236988,49.34476457473523,102.95180953575687,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.2191759033162968,0.0,80.39977665355116,81.43026553666112,24.54201493359094,45.355406263097535,40.99436391947193,88.17942179320873
49,beginner,general fitness,male,113.18274233997272,44.55360176408138,68.55352318372275,57.29622682252095,109.20667062002798,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.4602381355286005,0.0,86.45419168492275,92.27740424038487,25.475065703435657,51.76116700590792,48.05864645240749,90.48840952702284
25,intermediate,weight loss,female,113.17458196209729,26.14452814822937,61.50153228984994,52.5549038371785,125.22913911395867,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.132884032220278,0.0,77.49283743843606,88.9982454846952,22.223842245444793,47.033223300666606,40.05078896735719,92.32711382511525
27,intermediate,muscle gain,male,117.42292679847128,36.78321363494429,52.59461505451096,51.92589124056793,128.94647735063398,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.328170290639667,88.49246824956876,98.48506260137115,35.22494261187496,61.639503554010915,58.29780168389964,112.68338654540533
55,intermediate,weight loss,male,87.97132690576063,36.672015468875244,53.53728949870016,51.111132683220276,90.11371549535401,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.906632304231305,0.0,78.55530391154896,82.35914123146571,24.82624089570518,46.13455248591145,40.85049540073426,87.49811743354287
64,beginner,weight loss,male,94.49270967493948,25.72592556821499,52.64367860676193,58.476669880516596,119.56126172452505,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,5.916165532614039,0.0,80.3247681047307,92.7344529505134,25.52643251603171,53.86645722342511,46.38512024579066,97.26623148540392
49,advanced,muscle gain,female,111.87118320412519,29.49140344795476,56.15316025446065,56.24836810865952,114.60324801252084,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.098001197663709,81.67297706845088,104.64624483044757,40.103375338660555,65.90424173115487,60.84399064756405,114.81401712242902
65,advanced,general fitness,female,104.69105223394978,43.11085167299131,57.58993666227228,62.034434000042836,129.7804858874538,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.2663460230488461,1.977169982070833,79.43464903750771,77.24336279787822,16.171050003985965,44.73713745631865,36.49772116704998,84.23288909033197
45,advanced,weight loss,female,104.5865229824087,35.89028089218428,65.93678129369374,49.8322035515078,93.59725583554679,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.50739685948356,0.0,71.7201830652154,84.0245678392755,17.94518114905011,42.8361792051717,37.77147719671804,81.12047219274504
34,beginner,general fitness,male,90.81753556545843,33.72771749935761,53.82507822890687,45.802391588224914,122.45385206310812,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.580883732637721,0.0,87.86056819389793,85.53519175462368,29.25180228726802,53.64729080219994,46.44444589988522,92.86039270785759
48,advanced,general fitness,female,94.84035549398754,33.30992891073677,64.50730305687404,48.6404696367582,127.35712717821197,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.0094320570394992,1.0072318020992244,79.04810332475624,84.42045480373481,17.233011617163218,42.68287062104539,39.048923802929046,82.77598964734767
25,beginner,muscle gain,female,103.24669300008571,42.763216640402185,59.824570042290155,51.86712728657753,126.48462527691268,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.9834609612396035,90.55497026686304,97.01907742379208,33.96427490071702,55.334528190296936,54.4120974978628,103.74519469610073
57,intermediate,weight loss,female,94.70134776361174,32.34062351243172,69.99319842256546,48.59309980617037,112.42290816871261,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.766619837767028,0.0,79.50086262105812,87.9089969204847,24.150747997511562,46.44686700853127,41.83643356025522,87.40061399548377
42,intermediate,weight loss,female,92.35989774445503,42.183337246525156,65.53164922089738,46.6702135501272,103.1022458006687,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.06351416638849,0.0,77.80952578897579,88.64030451252273,22.735917019334952,48.483430747326715,40.67895329170192,94.39568021212172
26,advanced,general fitness,male,88.07146195194986,31.183851986189005,69.37905977306585,53.90676946339137,115.59615348123535,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.166354218380186,1.7758096168539708,79.99282959637621,83.59725597622847,17.52184387768023,44.34020344323704,38.29462771599824,87.30018138076264
19,beginner,general fitness,male,90.4504104173171,35.63007969005687,56.84703003270657,58.53867327504879,102.24287980892936,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.2745896003218764,0.0,86.43816887553156,88.3447724891731,27.79169473062932,54.3703806353469,47.26271465412593,95.40567458184044
32,intermediate,muscle gain,female,111.91037168721905,27.876395390718177,52.46100386332516,60.03141533907955,106.49077037201599,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.738193136398513,85.09067733100387,101.43539438506906,37.829678455227324,64.89128185239764,57.53983391691956,110.34947775052429
67,beginner,general fitness,male,110.15727132046504,41.50060624486889,60.11791610290412,52.97454649437207,107.82899939167439,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.5645239326157683,0.0,85.49799544228873,92.0757274776656,29.042078183907382,54.348492564741456,47.02135878087567,97.03564977010467
20,beginner,muscle gain,male,86.6041789522049,39.71949742009656,52.48478947726948,54.560891890940965,102.07800705658387,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.5253842011320187,91.26395584207245,99.9572525845595,34.247196676638666,56.281065869243655,52.16699650065351,105.64968403254413
66,intermediate,weight loss,male,92.11494298704389,35.60186126949533,59.849034097241294,60.10940986749601,103.67309458976098,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.0389153067578505,0.0,79.79636807426586,81.08771469828372,24.08619739606058,49.879651103728534,43.52114557717938,94.66690335238097
53,beginner,muscle gain,male,104.61593713564507,25.518026149579455,55.39882052350761,52.0541566061669,90.29252475868738,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.0393799106441235,91.77274221748878,94.76452004851674,33.914699699298396,58.27265948308697,53.68004551873001,101.44661810717022
21,intermediate,general fitness,male,96.29197454828706,34.62514663715108,59.82094424856173,60.69532422535946,101.88315455046592,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.6895309116657753,0.0,84.1111292735388,87.68912477001182,24.089749579869988,46.06797426938786,40.70133465878677,93.9506155673949
31,intermediate,weight loss,female,113.81373609378358,29.503930564504937,68.99272407243932,64.34752131197939,108.89221496640033,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.871030978301128,0.0,77.12133221920158,84.46999817296897,23.704885335971927,47.47499534939803,41.5677773160163,86.900960654486
58,intermediate,muscle gain,male,112.47462576817514,33.26748591750039,55.78068128446994,62.60961246682761,96.92029480869442,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.045302458023229,87.93849329005057,96.42153934831246,39.29175481454657,64.91434326525533,57.28870077235732,106.15570003764708
58,beginner,weight loss,female,116.20531952853383,42.128529777172886,69.86868098739123,54.07190673374054,122.22338307412005,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.749052290966316,0.0,82.86939301718341,86.33353743824955,28.234651319187694,51.58031422686429,49.22745952107116,95.87917935303959
42,intermediate,muscle gain,female,104.70259310267906,40.39206610701466,54.58658938808171,56.590369897778494,111.50548088514302,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.865901883910296,89.81658963295713,99.9122421651134,39.43647182003545,61.32155062188116,57.20887620871606,105.83888202237695
67,beginner,general fitness,female,97.32267679331845,29.839058190151945,54.16216757994067,59.328527733121334,121.7552267271793,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.8455153932674346,0.0,89.47246410699476,93.29462212852474,29.8785304204776,53.74866942906878,46.357441306096966,91.6083134352879
27,intermediate,general fitness,male,106.21226436647213,44.69906865851101,60.89577045998379,51.986008848723614,95.12413729485566,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.359033015032465,0.0,83.3069134022341,83.82247109498658,22.070185529355726,49.30287015321202,43.63332562222829,87.09273807191373
38,intermediate,weight loss,male,88.11978379109102,43.06421012580935,66.84089876632171,60.984761999525716,122.82045031034485,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.513303859575496,0.0,79.10966339662562,89.53608687015654,20.925712181283185,49.75880706151322,42.14868619018173,94.0565907459855
53,advanced,weight loss,male,85.33551062095137,35.57346886267533,64.99007038363486,53.738339905610616,128.33051708744546,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.75428575262103,0.0,74.5255534601589,81.45147477313725,15.785049048447492,40.301830690108844,38.13556163428968,80.58355750137922
29,advanced,weight loss,male,85.59827320421243,35.603006405758265,64.4707387059193,61.93683116200868,104.0981594414638,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,11.179932875146129,0.0,71.03115220468948,79.27103738282496,17.986901619537964,44.55582246961657,39.68096001590055,89.82373755111071
44,advanced,muscle gain,female,99.26400282769757,43.025319300066045,55.652658823042614,50.09467789852131,101.35809617870285,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.527646863818665,84.60648510448824,107.9062566018376,44.55300589262779,65.52087608938196,64.80787467088716,112.34563094267044
57,beginner,general fitness,female,92.98271579360721,37.72289616878464,50.45033552140647,45.227561126656646,115.87326171348579,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.1369399305150676,0.0,87.58413749289173,90.64462095813576,28.510147749912814,52.69798776628935,48.44373987624337,95.34388529696254
19,beginner,weight loss,female,90.50681970300167,35.73376823725546,53.23496580288505,57.6537679194475,115.4365644216962,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,3.0361294371372756,0.0,83.13683259734525,90.55201282192701,27.92922096190752,50.00780227254569,47.34373396991388,98.7497720699795
30,intermediate,weight loss,male,106.53641054663596,39.982970473618586,56.989466022783446,54.03778234986251,94.49872155616859,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.997666268953273,0.0,77.22441018054015,81.22444210066497,22.251171436946272,46.97889199338908,44.41520296896628,85.35440462321573
49,intermediate,weight loss,female,119.82832649146134,29.701942305415045,69.433675011404,46.196462340351204,127.07035138803141,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.85364856132771,0.0,77.88201592475833,85.29634376469431,24.431010714606817,45.95504723040191,41.045067217221224,93.74425889583334
48,intermediate,muscle gain,female,91.22136212654377,42.56754839391199,68.39554915947758,54.75224706146151,109.16224621484639,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.8588885296499456,89.18905650045446,95.41264976317622,38.26034604778602,62.255687104859035,59.03912374667607,106.58133880991036
33,intermediate,weight loss,female,104.12474984748786,35.62830480816109,54.01289174532199,48.3713969084303,120.5766565876238,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.760997994590612,0.0,76.67700380005823,83.23229270748323,20.89213679045914,45.034751649936595,41.563715972867016,86.4832410175111
49,beginner,weight loss,male,89.19046298999628,37.069985899434016,64.51244955969392,57.594983253621265,104.37270704734277,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,5.214418845353929,0.0,83.78318882207229,93.27932483039977,25.027208318886707,51.75741731409916,45.02903870268613,95.0771501247266
49,intermediate,muscle gain,female,117.69827543752487,26.79887742509669,61.58033713806763,53.90091155289849,100.46146567823102,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.818015469555178,87.03945129783605,103.73663391448221,39.73789399433048,61.18933232447678,55.05077523287024,112.39569180570071
51,intermediate,muscle gain,female,95.21143089997048,31.19017917524463,50.99685300175452,48.422495038099036,94.45087584343209,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.158020589679174,86.73574473128109,98.67603797786357,35.40488626249873,64.35533679072417,56.21032280283475,105.97104453931097
28,advanced,weight loss,male,115.74189370151825,33.534706733441894,57.434112225971795,53.23877894424166,100.98074859051843,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.897670565814519,0.0,72.4253726354188,82.62896864409858,19.509374304258657,41.91063492611699,35.2723560678867,82.53239446651386
27,intermediate,weight loss,female,94.9076753737632,33.27819046872039,59.72147480731805,49.65417616354937,129.73724582105186,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.153209953432036,0.0,75.7457738212456,88.48947050544272,24.707101053802923,48.3845653151429,43.65911093033465,92.31485670674923
32,intermediate,muscle gain,male,113.21183680653519,40.56568732356916,63.351482467002036,58.061935609458295,116.31840735533255,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.2467114880402415,85.23556263197797,101.98399342455828,35.187083609521,64.05877406449842,57.95568957591237,106.13510326713298
34,intermediate,general fitness,female,92.32834667060204,30.64644794980016,55.89810232028887,50.90286748091461,122.11129320170278,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.3185859751555586,0.0,83.0315352120963,83.76309537645898,24.088600563426024,46.52304160872756,41.889548517726936,91.96622995738737
57,beginner,muscle gain,male,95.24763005537055,28.64218524686132,68.67637258108965,61.44034700102606,128.34036514213935,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.504062416573407,91.36780553276182,90.16786199418578,30.881518817698435,56.31598282395393,54.52503627049481,108.93610546756555
35,advanced,general fitness,male,91.73663778912719,36.65234502924506,59.03758113407339,45.28326410983025,93.1596540718367,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.3213953106220497,1.7093197111351115,78.10626440005949,82.79185075865439,16.756001270423155,42.73353032215003,38.35329493867128,84.6842902053063
26,intermediate,weight loss,male,94.24909572473794,37.300297167341654,54.9705924823393,53.068359530845896,96.58777702939975,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.318006659167896,0.0,79.66293769314055,86.63800370137605,20.373353771369036,48.05118250835016,43.48157717270404,87.83251379479364
42,intermediate,weight loss,female,114.22030143666603,27.43166614172482,56.328561744944956,57.341609111759425,127.11862767977138,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.965303404229918,0.0,77.97691962624911,87.0711343722666,24.35715023910371,48.812609934704795,40.669853632073156,88.48091437298143
57,advanced,general fitness,female,107.36613741413441,25.04937005971992,65.03770857237929,45.45216568898326,112.58214726639791,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.2975311726338694,1.7569412673755354,76.33224357057634,76.23507500908772,15.48114999040724,40.5724790371832,36.235593059000784,87.82354897768839
31,intermediate,muscle gain,male,99.20578840930284,43.352981600437175,62.805707351491264,49.316838050481095,115.39396821623376,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.4754556720647747,86.40682291339287,103.80693718715372,37.21157512341718,62.54413925635424,55.01361155162349,105.82107581086495
42,beginner,weight loss,male,119.00323594787547,26.592739942266682,64.8435604289156,51.548399190589194,107.1053712954558,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,5.22178933532275,0.0,81.66731554094056,86.4953828782724,27.14403094345583,50.22548846456052,48.54688130425062,90.80192367041373
67,intermediate,general fitness,male,101.27015344953509,42.95733863884,55.84683650641799,45.436891091646885,122.57714939158123,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.1097493393300875,0.0,82.0985048869809,85.87074399204863,23.81948830227073,45.354805862318244,41.6740987459893,87.68565843666849
39,beginner,muscle gain,male,118.9415989940598,32.98429748772822,56.536972370070885,55.93381409701341,110.68976860680337,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.4875167896105093,91.84712992141502,96.2785385985368,32.446891490299095,57.848291959861896,51.82813742346031,102.39259604146773
